id,s_qq_first,qq_len,wechat_is_phone,alipay_is_phone,wechat_is_email,alipay_is_email,has_first_tel,has_second_tel,has_third_tel,baidu_phone_title_times,baidu_phone_content_times,baidu_phone_page_times,baidu_phone_pages_count,baidu_first_tel_title_times,baidu_first_tel_content_times,baidu_first_tel_page_times,baidu_first_tel_pages_count,baidu_second_tel_title_times,baidu_second_tel_content_times,baidu_second_tel_page_times,baidu_second_tel_pages_count,has_baidu_phone_user_mark_times,has_baidu_first_tel_user_mark_times,has_baidu_second_tel_user_mark_times,baidu_phone_title_page_times_odds,baidu_phone_content_page_times_odds,baidu_phone_title_times_page_counts_odds,baidu_phone_content_times_page_counts_odds,baidu_phone_page_times_counts_odds,baidu_first_tel_title_page_odds,baidu_first_tel_content_page_odds,baidu_first_tel_title_times_page_counts_odds,baidu_first_tel_content_times_page_counts_odds,baidu_first_tel_page_times_counts_odds,baidu_second_tel_title_page_odds,baidu_second_tel_content_page_odds,baidu_second_tel_title_times_page_counts_odds,baidu_second_tel_content_times_page_counts_odds,baidu_second_tel_page_times_counts_odds
115358,c_5,c_9.0,0,1,0,0,1,1,0,1,4,5,3,1.0,4.0,5.0,3.0,1.0,6.0,7.0,2.0,0,0,0,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115363,c_2,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,8.0,9.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0
115364,c_2,c_10.0,0,0,0,1,1,1,0,1,1,2,2,1.0,3.0,4.0,3.0,1.0,6.0,7.0,3.0,0,0,0,0.5,0.5,0.5,0.5,1.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
115369,c_4,c_9.0,1,1,0,0,1,1,0,1,7,8,4,1.0,8.0,9.0,4.0,3.0,11.0,14.0,5.0,0,0,0,0.125,0.875,0.25,1.75,2.0,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25,0.21428571428571427,0.7857142857142857,0.6,2.2,2.8
115371,c_5,c_9.0,1,1,0,0,1,1,0,1,2,3,2,2.0,9.0,11.0,3.0,1.0,7.0,8.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.18181818181818182,0.8181818181818182,0.6666666666666666,3.0,3.6666666666666665,0.125,0.875,0.5,3.5,4.0
115381,c_1,c_10.0,1,1,0,0,1,1,0,1,5,6,2,1.0,8.0,9.0,3.0,1.0,6.0,7.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
115389,c_1,c_10.0,0,1,0,0,1,1,0,1,2,3,3,1.0,8.0,9.0,2.0,1.0,5.0,6.0,3.0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0
115403,c_9,c_9.0,0,0,0,1,1,1,0,1,5,6,2,1.0,8.0,9.0,2.0,1.0,2.0,3.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0
115405,c_6,c_9.0,0,0,0,1,1,1,0,1,5,6,3,1.0,4.0,5.0,2.0,1.0,6.0,7.0,5.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.2,0.8,0.5,2.0,2.5,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4
115413,c_6,c_9.0,0,1,0,0,1,1,0,1,5,6,3,1.0,8.0,9.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115417,c_8,c_9.0,1,1,0,0,1,1,0,1,4,5,2,1.0,2.0,3.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.125,0.875,0.5,3.5,4.0
115431,c_7,c_9.0,1,0,0,1,1,1,0,2,8,10,1,1.0,9.0,10.0,3.0,1.0,4.0,5.0,3.0,0,0,0,0.2,0.8,2.0,8.0,10.0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667
115433,c_6,c_9.0,0,1,0,0,1,1,0,1,2,3,1,1.0,6.0,7.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
115434,c_2,c_9.0,0,0,0,0,1,1,0,1,7,8,3,1.0,6.0,7.0,1.0,1.0,7.0,8.0,5.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.125,0.875,0.2,1.4,1.6
115435,c_5,c_9.0,0,1,0,0,1,1,0,4,7,11,3,1.0,2.0,3.0,3.0,1.0,6.0,7.0,2.0,0,0,0,0.36363636363636365,0.6363636363636364,1.3333333333333333,2.3333333333333335,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115437,c_4,c_9.0,1,1,0,0,1,1,0,1,6,7,2,1.0,8.0,9.0,4.0,1.0,2.0,3.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
115439,c_4,c_9.0,1,1,0,0,1,1,0,2,9,11,2,1.0,9.0,10.0,3.0,1.0,8.0,9.0,2.0,0,0,0,0.18181818181818182,0.8181818181818182,1.0,4.5,5.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
115442,c_3,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,0.0,1.0,2.0,1.0,4.0,5.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,1.0,0.0,0.5,0.0,0.5,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667
115444,c_5,c_9.0,1,1,0,0,1,1,0,1,8,9,3,1.0,1.0,2.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.5,0.5,0.5,0.5,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115452,c_5,c_9.0,1,1,0,0,1,1,0,0,11,11,4,1.0,7.0,8.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.0,1.0,0.0,2.75,2.75,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0
115453,c_2,c_9.0,1,1,0,0,1,1,0,1,9,10,2,1.0,8.0,9.0,3.0,1.0,0.0,1.0,1.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,1.0,0.0,1.0,0.0,1.0
115455,c_2,c_9.0,0,1,0,0,1,1,0,1,2,3,3,1.0,6.0,7.0,2.0,1.0,5.0,6.0,3.0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0
115456,c_1,c_10.0,0,1,0,0,1,1,0,1,5,6,3,1.0,3.0,4.0,3.0,1.0,8.0,9.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115459,c_6,c_9.0,0,1,0,0,1,1,0,1,2,3,2,1.0,2.0,3.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.125,0.875,0.5,3.5,4.0
115460,c_9,c_9.0,0,0,0,1,1,1,0,1,8,9,2,1.0,5.0,6.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.2,0.8,0.5,2.0,2.5
115465,c_7,c_9.0,1,0,0,1,1,1,0,1,7,8,4,1.0,5.0,6.0,3.0,1.0,5.0,6.0,4.0,0,0,0,0.125,0.875,0.25,1.75,2.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5
115474,c_1,c_10.0,1,1,0,0,1,1,0,1,4,5,2,1.0,8.0,9.0,2.0,1.0,6.0,7.0,4.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75
115476,c_9,c_9.0,1,1,0,0,1,1,0,1,4,5,5,1.0,9.0,10.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.2,0.8,0.2,0.8,1.0,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115481,c_2,c_9.0,0,0,0,0,1,1,0,1,6,7,2,1.0,2.0,3.0,2.0,1.0,6.0,7.0,4.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75
115487,c_3,c_9.0,1,1,0,0,1,1,0,1,7,8,3,1.0,9.0,10.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1,0.9,0.5,4.5,5.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
115490,c_7,c_9.0,1,0,0,1,1,1,0,1,5,6,3,1.0,3.0,4.0,2.0,1.0,7.0,8.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.25,0.75,0.5,1.5,2.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
115492,c_1,c_10.0,0,1,0,0,1,1,0,1,7,8,3,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,1.0,0.0,0.5,0.0,0.5
115505,c_9,c_9.0,0,0,0,1,1,1,0,1,7,8,3,1.0,7.0,8.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115511,c_5,c_9.0,0,0,0,1,1,1,0,1,6,7,2,1.0,9.0,10.0,3.0,1.0,8.0,9.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
115513,c_2,c_10.0,0,1,0,0,1,1,0,1,7,8,2,1.0,2.0,3.0,3.0,1.0,9.0,10.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.1,0.9,0.5,4.5,5.0
115519,c_7,c_9.0,1,1,0,0,1,1,0,1,7,8,2,1.0,6.0,7.0,1.0,1.0,6.0,7.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115520,c_6,c_9.0,0,1,0,0,1,1,0,1,5,6,1,1.0,6.0,7.0,2.0,2.0,4.0,6.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0
115523,c_1,c_10.0,1,0,0,0,1,1,1,1,0,1,1,1.0,5.0,6.0,3.0,1.0,6.0,7.0,2.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115536,c_1,c_10.0,1,1,0,0,1,1,0,1,7,8,3,1.0,6.0,7.0,6.0,1.0,6.0,7.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.14285714285714285,0.8571428571428571,0.16666666666666666,1.0,1.1666666666666667,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115537,c_2,c_10.0,0,1,0,0,1,1,0,1,1,2,2,1.0,7.0,8.0,3.0,1.0,7.0,8.0,2.0,0,0,0,0.5,0.5,0.5,0.5,1.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.5,3.5,4.0
115538,c_9,c_9.0,0,0,0,1,1,1,0,1,8,9,4,1.0,8.0,9.0,3.0,4.0,5.0,9.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.4444444444444444,0.5555555555555556,1.0,1.25,2.25
115541,c_4,c_9.0,1,0,0,1,1,1,0,1,6,7,2,1.0,9.0,10.0,4.0,1.0,6.0,7.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.25,2.25,2.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115566,c_8,c_9.0,1,1,0,0,1,1,0,1,6,7,3,1.0,8.0,9.0,1.0,1.0,3.0,4.0,6.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.25,0.75,0.16666666666666666,0.5,0.6666666666666666
115568,c_6,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,2.0,3.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.125,0.875,0.5,3.5,4.0
115572,c_3,c_9.0,0,0,0,0,1,1,0,1,7,8,3,1.0,8.0,9.0,5.0,1.0,5.0,6.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1111111111111111,0.8888888888888888,0.2,1.6,1.8,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
115575,c_4,c_9.0,1,1,0,0,1,1,0,1,3,4,2,1.0,8.0,9.0,3.0,1.0,7.0,8.0,3.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
115603,c_4,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,7.0,8.0,2.0,1.0,7.0,8.0,1.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0,0.125,0.875,1.0,7.0,8.0
115604,c_3,c_9.0,1,1,0,0,1,1,0,1,4,5,10,1.0,6.0,7.0,6.0,1.0,8.0,9.0,6.0,0,0,0,0.2,0.8,0.1,0.4,0.5,0.14285714285714285,0.8571428571428571,0.16666666666666666,1.0,1.1666666666666667,0.1111111111111111,0.8888888888888888,0.16666666666666666,1.3333333333333333,1.5
115606,c_7,c_8.0,0,1,0,0,1,1,0,1,3,4,3,1.0,7.0,8.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115621,c_8,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,1.0,2.0,2.0,2.0,5.0,7.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,0.5,0.5,1.0,0.2857142857142857,0.7142857142857143,0.6666666666666666,1.6666666666666667,2.3333333333333335
115639,c_9,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,2.0,3.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115642,c_3,c_9.0,1,1,0,0,1,1,0,1,9,10,3,1.0,8.0,9.0,3.0,1.0,5.0,6.0,4.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5
115644,c_1,c_10.0,0,1,0,0,1,1,0,1,6,7,1,1.0,6.0,7.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.5,0.5,0.5,0.5,1.0
115647,c_7,c_9.0,0,1,0,0,1,1,0,2,7,9,3,1.0,6.0,7.0,2.0,1.0,7.0,8.0,3.0,0,0,0,0.2222222222222222,0.7777777777777778,0.6666666666666666,2.3333333333333335,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
115650,c_2,c_9.0,0,1,0,0,1,1,0,1,4,5,2,1.0,7.0,8.0,2.0,2.0,6.0,8.0,2.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.125,0.875,0.5,3.5,4.0,0.25,0.75,1.0,3.0,4.0
115655,c_5,c_9.0,0,1,0,0,1,1,0,1,7,8,3,1.0,8.0,9.0,3.0,1.0,8.0,9.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115666,c_1,c_9.0,0,1,0,0,1,1,0,1,4,5,3,1.0,5.0,6.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.125,0.875,0.5,3.5,4.0
115669,c_3,c_9.0,0,1,0,0,1,1,0,1,6,7,1,1.0,6.0,7.0,5.0,1.0,7.0,8.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4,0.125,0.875,0.5,3.5,4.0
115683,c_1,c_10.0,1,1,0,0,1,1,0,1,5,6,3,1.0,2.0,3.0,2.0,2.0,9.0,11.0,6.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.18181818181818182,0.8181818181818182,0.3333333333333333,1.5,1.8333333333333333
115688,c_8,c_8.0,0,1,0,0,1,1,0,5,10,15,3,1.0,6.0,7.0,8.0,1.0,8.0,9.0,4.0,0,0,0,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.3333333333333335,5.0,0.14285714285714285,0.8571428571428571,0.125,0.75,0.875,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25
115689,c_2,c_9.0,0,1,0,0,1,1,0,1,9,10,3,1.0,7.0,8.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.125,0.875,0.5,3.5,4.0,0.1,0.9,0.5,4.5,5.0
115693,c_5,c_9.0,1,1,0,0,1,1,0,1,6,7,3,1.0,3.0,4.0,3.0,1.0,9.0,10.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.1,0.9,0.5,4.5,5.0
115698,c_2,c_10.0,1,1,0,0,1,1,0,2,4,6,2,1.0,8.0,9.0,4.0,1.0,9.0,10.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25,0.1,0.9,0.5,4.5,5.0
115704,c_5,c_9.0,0,1,0,0,1,1,0,1,10,11,6,1.0,8.0,9.0,2.0,1.0,3.0,4.0,3.0,0,0,0,0.09090909090909091,0.9090909090909091,0.16666666666666666,1.6666666666666667,1.8333333333333333,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
115707,c_2,c_9.0,1,1,0,0,1,1,0,1,7,8,2,1.0,8.0,9.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.2,0.8,0.5,2.0,2.5
115709,c_6,c_9.0,0,1,0,0,1,1,0,1,9,10,2,1.0,5.0,6.0,6.0,1.0,6.0,7.0,2.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,1.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115724,c_5,c_9.0,1,0,0,0,1,1,0,1,7,8,2,1.0,7.0,8.0,2.0,1.0,9.0,10.0,3.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335
115725,c_2,c_9.0,0,1,0,0,1,1,0,1,5,6,3,1.0,7.0,8.0,2.0,1.0,5.0,6.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.125,0.875,0.5,3.5,4.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
115731,c_9,c_9.0,0,1,0,0,1,1,0,1,7,8,3,1.0,7.0,8.0,3.0,1.0,2.0,3.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0
115739,c_3,c_7.0,0,0,0,0,1,1,0,1,3,4,5,1.0,8.0,9.0,2.0,1.0,8.0,9.0,4.0,0,0,0,0.25,0.75,0.2,0.6,0.8,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25
115751,c_2,c_9.0,1,1,0,0,1,1,0,1,6,7,2,1.0,8.0,9.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115765,c_1,c_10.0,0,1,0,0,1,1,0,1,5,6,4,1.0,9.0,10.0,3.0,1.0,3.0,4.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.25,0.75,0.5,1.5,2.0
115769,c_2,c_10.0,1,1,0,0,1,1,0,1,4,5,4,1.0,7.0,8.0,4.0,1.0,3.0,4.0,2.0,0,0,0,0.2,0.8,0.25,1.0,1.25,0.125,0.875,0.25,1.75,2.0,0.25,0.75,0.5,1.5,2.0
115782,c_2,c_9.0,0,1,0,0,1,1,0,1,2,3,2,1.0,6.0,7.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115787,c_8,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,5.0,6.0,3.0,1.0,8.0,9.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115801,c_8,c_9.0,1,1,0,0,1,1,0,1,7,8,2,1.0,5.0,6.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.125,0.875,0.5,3.5,4.0
115806,c_1,c_10.0,0,1,0,0,1,1,0,2,8,10,3,1.0,7.0,8.0,2.0,1.0,9.0,10.0,3.0,0,0,0,0.2,0.8,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.125,0.875,0.5,3.5,4.0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335
115810,c_4,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,8.0,9.0,3.0,1.0,3.0,4.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.25,0.75,0.25,0.75,1.0
115812,c_2,c_9.0,0,0,0,0,1,1,0,1,1,2,2,1.0,3.0,4.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.5,0.5,0.5,0.5,1.0,0.25,0.75,0.5,1.5,2.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
115820,c_2,c_9.0,0,0,0,1,1,1,0,1,7,8,1,1.0,2.0,3.0,2.0,1.0,8.0,9.0,4.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1111111111111111,0.8888888888888888,0.25,2.0,2.25
115824,c_5,c_9.0,1,1,0,0,1,1,0,1,6,7,3,1.0,4.0,5.0,2.0,1.0,9.0,10.0,3.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.2,0.8,0.5,2.0,2.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335
115843,c_3,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,7.0,8.0,2.0,1.0,8.0,9.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
115866,c_5,c_9.0,0,1,0,0,1,1,0,1,2,3,2,1.0,8.0,9.0,3.0,1.0,5.0,6.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
